ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,CellName,plmn,plmnIdList,frequency,freqBandInd,bandWidth,pci,tac,radioMode,isMultiCP,connectionState,maintainState,administrativeState,ranShareSwitch,ipAddress,mimVersion_full,mimVersion,mimVersion_8,sceneCfg,cellCapaLeveInd,cellSize,rootSequenceIndex,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,paForDTCH,pb,networkingMode,antMapDlSeq,antMapUlSeq,retTiltValue,vid,ipAddress_1,vid_1,operState,availStatus,enDcSwch,aauName,aauName_5,vbpName,vswName,aauType,vbpType,vswType,mmModeSwch,sharedId,sharedUniqueId,mcc,mnc,refENBCUCPFunction,refENBDUFunction,refCUEUtranCell,refDUEUtranCell,refECellEquipFunc,refSectorFunction,refAauTxRxGroup,refIrRruTxRxGroup,refPrruTxRxGroup,refTxRfLink,refReplaceableUnit_Aau,refReplaceableUnit_IrRru,refReplaceableUnit_Prru,refReplaceableUnit_rru,name_Aau,name_IrRru,name_Prru,name_rru,aauNames,sharedId_Aau,sharedId_IrRru,sharedId_Prru,sharedId_rru,refBpPoolFunction,refReplaceableUnit_bbu,vbpNames,refReplaceableUnit_vsw,functionMode_bbu,isMultiAauType,isMultiVbpType,rfAppMode,refSubRack,subRackType,sharedMeUniqueId,hasSharedMe,coModePSwch,coModeBSwch,coModeISwch,cellRSPortNum,refPlmn,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,aauUnitNum,vbpUnitNum
ITBBU,441601,7906585,936483,48,市区大学城接入网5GBBU_54,市区大学城接入网5GBBU_54,GS_N3_4G河源市区_技师学院宿舍舒苑楼A1栋PB1,460-11,460-11;460-01,1870.0,3,20M,363,33799,FDD,0,1,0,5,1,42.50.56.94,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,4,228,26.9,23.9,-6.8,2,1,1,0;0;1;1,0;0;1;1,,200,42.50.56.94,200,0,normal,0,R8149 M182135,R8149,VBPe04,VSWd1A,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936483,ENBDUFunction=460-11_936483,"ENBCUCPFunction=460-11_936483,CULTE=1,CUEUtranCellFDDLTE=48","ENBDUFunction=460-11_936483,DULTE=1,DUEUtranCellFDDLTE=48","ENBDUFunction=460-11_936483,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=48-1","SupportFunction=1,SectorFunction=SF_11",,,"SupportFunction=1,PrruTxRxGroup=9;SupportFunction=1,PrruTxRxGroup=10;SupportFunction=1,PrruTxRxGroup=11;SupportFunction=1,PrruTxRxGroup=12;SupportFunction=1,PrruTxRxGroup=13;SupportFunction=1,PrruTxRxGroup=14;SupportFunction=1,PrruTxRxGroup=15;SupportFunction=1,PrruTxRxGroup=16",,,,"Equipment=1,ReplaceableUnit=11;Equipment=1,ReplaceableUnit=12;Equipment=1,ReplaceableUnit=13;Equipment=1,ReplaceableUnit=14;Equipment=1,ReplaceableUnit=15;Equipment=1,ReplaceableUnit=16;Equipment=1,ReplaceableUnit=17;Equipment=1,ReplaceableUnit=18",,,,R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135,,R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135,,,,,"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPe04,"Equipment=1,ReplaceableUnit=VSW_1_1",4109,0,0,3,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936483,Plmn=1;ENBCUCPFunction=460-11_936483,Plmn=2",,,,,,8,1
ITBBU,441601,7906585,936483,50,市区大学城接入网5GBBU_54,市区大学城接入网5GBBU_54,GS_N3_4G河源市区_技师学院宿舍舒苑楼A1栋PB3,460-11,460-11;460-01,1870.0,3,20M,17,33799,FDD,0,1,0,5,1,42.50.56.94,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,4,234,26.9,23.9,-6.8,2,1,1,0;0;1;1,0;0;1;1,,200,42.50.56.94,200,0,normal,0,R8149 M182135,R8149,VBPe04,VSWd1A,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936483,ENBDUFunction=460-11_936483,"ENBCUCPFunction=460-11_936483,CULTE=1,CUEUtranCellFDDLTE=50","ENBDUFunction=460-11_936483,DULTE=1,DUEUtranCellFDDLTE=50","ENBDUFunction=460-11_936483,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=50-3","SupportFunction=1,SectorFunction=SF_13",,,"SupportFunction=1,PrruTxRxGroup=41;SupportFunction=1,PrruTxRxGroup=42;SupportFunction=1,PrruTxRxGroup=43;SupportFunction=1,PrruTxRxGroup=44;SupportFunction=1,PrruTxRxGroup=45;SupportFunction=1,PrruTxRxGroup=46;SupportFunction=1,PrruTxRxGroup=47;SupportFunction=1,PrruTxRxGroup=48",,,,"Equipment=1,ReplaceableUnit=31;Equipment=1,ReplaceableUnit=32;Equipment=1,ReplaceableUnit=33;Equipment=1,ReplaceableUnit=34;Equipment=1,ReplaceableUnit=35;Equipment=1,ReplaceableUnit=36;Equipment=1,ReplaceableUnit=37;Equipment=1,ReplaceableUnit=38",,,,R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135,,R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135,,,,,"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPe04,"Equipment=1,ReplaceableUnit=VSW_1_1",4109,0,0,3,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936483,Plmn=1;ENBCUCPFunction=460-11_936483,Plmn=2",,,,,,8,1
ITBBU,441601,7906585,936483,52,市区大学城接入网5GBBU_54,市区大学城接入网5GBBU_54,GS_N3_4G河源市区_技师学院宿舍舒苑楼A2栋PB5,460-11,460-11;460-01,1870.0,3,20M,43,33799,FDD,0,1,0,5,1,42.50.56.94,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,4,216,26.9,23.9,-6.8,2,1,1,0;0;1;1,0;0;1;1,,200,42.50.56.94,200,0,normal,0,R8149 M182135,R8149,VBPe04,VSWd1A,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936483,ENBDUFunction=460-11_936483,"ENBCUCPFunction=460-11_936483,CULTE=1,CUEUtranCellFDDLTE=52","ENBDUFunction=460-11_936483,DULTE=1,DUEUtranCellFDDLTE=52","ENBDUFunction=460-11_936483,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=52-5","SupportFunction=1,SectorFunction=SF_15",,,"SupportFunction=1,PrruTxRxGroup=73;SupportFunction=1,PrruTxRxGroup=74;SupportFunction=1,PrruTxRxGroup=75;SupportFunction=1,PrruTxRxGroup=76;SupportFunction=1,PrruTxRxGroup=77;SupportFunction=1,PrruTxRxGroup=78;SupportFunction=1,PrruTxRxGroup=79;SupportFunction=1,PrruTxRxGroup=80",,,,"Equipment=1,ReplaceableUnit=51;Equipment=1,ReplaceableUnit=52;Equipment=1,ReplaceableUnit=53;Equipment=1,ReplaceableUnit=54;Equipment=1,ReplaceableUnit=55;Equipment=1,ReplaceableUnit=56;Equipment=1,ReplaceableUnit=57;Equipment=1,ReplaceableUnit=58",,,,R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135,,R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135,,,,,"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPe04,"Equipment=1,ReplaceableUnit=VSW_1_1",4109,0,0,3,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936483,Plmn=1;ENBCUCPFunction=460-11_936483,Plmn=2",,,,,,8,1
ITBBU,441601,7906585,936483,51,市区大学城接入网5GBBU_54,市区大学城接入网5GBBU_54,GS_N3_4G河源市区_技师学院宿舍舒苑楼A2栋PB4,460-11,460-11;460-01,1870.0,3,20M,438,33799,FDD,0,1,0,5,1,42.50.56.94,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,4,198,26.9,23.9,-6.8,2,1,1,0;0;1;1,0;0;1;1,,200,42.50.56.94,200,0,normal,0,R8149 M182135,R8149,VBPe04,VSWd1A,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936483,ENBDUFunction=460-11_936483,"ENBCUCPFunction=460-11_936483,CULTE=1,CUEUtranCellFDDLTE=51","ENBDUFunction=460-11_936483,DULTE=1,DUEUtranCellFDDLTE=51","ENBDUFunction=460-11_936483,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=51-4","SupportFunction=1,SectorFunction=SF_14",,,"SupportFunction=1,PrruTxRxGroup=57;SupportFunction=1,PrruTxRxGroup=58;SupportFunction=1,PrruTxRxGroup=59;SupportFunction=1,PrruTxRxGroup=60;SupportFunction=1,PrruTxRxGroup=61;SupportFunction=1,PrruTxRxGroup=62;SupportFunction=1,PrruTxRxGroup=63;SupportFunction=1,PrruTxRxGroup=64",,,,"Equipment=1,ReplaceableUnit=41;Equipment=1,ReplaceableUnit=42;Equipment=1,ReplaceableUnit=43;Equipment=1,ReplaceableUnit=44;Equipment=1,ReplaceableUnit=45;Equipment=1,ReplaceableUnit=46;Equipment=1,ReplaceableUnit=47;Equipment=1,ReplaceableUnit=48",,,,R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135,,R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135,,,,,"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPe04,"Equipment=1,ReplaceableUnit=VSW_1_1",4109,0,0,3,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936483,Plmn=1;ENBCUCPFunction=460-11_936483,Plmn=2",,,,,,8,1
ITBBU,441601,7906585,936483,53,市区大学城接入网5GBBU_54,市区大学城接入网5GBBU_54,GS_N3_4G河源市区_技师学院宿舍舒苑楼A2栋PB6,460-11,460-11;460-01,1870.0,3,20M,314,33799,FDD,0,1,0,5,1,42.50.56.94,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,4,204,26.9,23.9,-6.8,2,1,1,0;0;1;1,0;0;1;1,,200,42.50.56.94,200,0,normal,0,R8149 M182135,R8149,VBPe04,VSWd1A,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936483,ENBDUFunction=460-11_936483,"ENBCUCPFunction=460-11_936483,CULTE=1,CUEUtranCellFDDLTE=53","ENBDUFunction=460-11_936483,DULTE=1,DUEUtranCellFDDLTE=53","ENBDUFunction=460-11_936483,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=53-6","SupportFunction=1,SectorFunction=SF_16",,,"SupportFunction=1,PrruTxRxGroup=89;SupportFunction=1,PrruTxRxGroup=90;SupportFunction=1,PrruTxRxGroup=91;SupportFunction=1,PrruTxRxGroup=92;SupportFunction=1,PrruTxRxGroup=93;SupportFunction=1,PrruTxRxGroup=94;SupportFunction=1,PrruTxRxGroup=95;SupportFunction=1,PrruTxRxGroup=96",,,,"Equipment=1,ReplaceableUnit=61;Equipment=1,ReplaceableUnit=62;Equipment=1,ReplaceableUnit=63;Equipment=1,ReplaceableUnit=64;Equipment=1,ReplaceableUnit=65;Equipment=1,ReplaceableUnit=66;Equipment=1,ReplaceableUnit=67;Equipment=1,ReplaceableUnit=68",,,,R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135,,R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135;R8149 M182135,,,,,"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPe04,"Equipment=1,ReplaceableUnit=VSW_1_1",4109,0,0,3,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936483,Plmn=1;ENBCUCPFunction=460-11_936483,Plmn=2",,,,,,8,1
ITBBU,441601,7906454,936405,49,龙川登云支局5GBBU_13,龙川登云支局5GBBU_13,"GS_N3_4G河源-ML-17A181920-龙川老隆黄云顶1,2号隧道(4)",460-11,460-11;460-01,1850.0,3,20M,350,9908,FDD,1,1,0,5,1,42.50.53.94,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,2,1,4,76,52.0;49.0;52.0;52.0,51.9;48.9;51.9;51.9,24.2;21.2;24.2;24.2,2,1,1,"1;1;0;0,1;0;0;0,1;1;0;0,1;1;0;0","1;1;0;0,1;0;0;0,1;1;0;0,1;1;0;0",,200,42.50.53.94,200,0,normal,0,R9264 M1821(ACA),R9264,VBPe24,VSWd1,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936405,ENBDUFunction=460-11_936405,"ENBCUCPFunction=460-11_936405,CULTE=1,CUEUtranCellFDDLTE=49","ENBDUFunction=460-11_936405,DULTE=1,DUEUtranCellFDDLTE=49","ENBDUFunction=460-11_936405,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=49-2;ENBDUFunction=460-11_936405,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=50-3;ENBDUFunction=460-11_936405,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=51-4;ENBDUFunction=460-11_936405,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=52-5","SupportFunction=1,SectorFunction=SF_12;SupportFunction=1,SectorFunction=SF_13;SupportFunction=1,SectorFunction=SF_14;SupportFunction=1,SectorFunction=SF_15",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6;Equipment=1,RfLink=9;Equipment=1,RfLink=13;Equipment=1,RfLink=14;Equipment=1,RfLink=18;Equipment=1,RfLink=17",,,,"Equipment=1,ReplaceableUnit=52;Equipment=1,ReplaceableUnit=53;Equipment=1,ReplaceableUnit=54;Equipment=1,ReplaceableUnit=55",,,,R9264 M1821(ACA);R9264 M1821(ACA);R9264 M1821(ACA);R9264 M1821(ACA),R9264 M1821(ACA);R9264 M1821(ACA);R9264 M1821(ACA);R9264 M1821(ACA),,,,,"SupportFunction=1,BpPoolFunction=BF_3;SupportFunction=1,BpPoolFunction=BF_3;SupportFunction=1,BpPoolFunction=BF_4;SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_3;Equipment=1,ReplaceableUnit=VBP_1_3;Equipment=1,ReplaceableUnit=VBP_1_4;Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24;VBPe24;VBPe24;VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",233483,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,0,"ENBCUCPFunction=460-11_936405,Plmn=1;ENBCUCPFunction=460-11_936405,Plmn=2",,,,,,4,2
ITBBU,441601,7906429,936382,17,紫金县局5GBBU_44,紫金县局5GBBU_44,GO_N5_4G河源紫金_金源酒楼基站01RRU2,460-11,460-11;460-01,874.2,5,10M,487,33804,FDD,0,1,0,5,1,42.50.51.242,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,282,50.0,48.9,21.2,2,1,2,1;1;1;1,1;1;1;1,,200,42.50.51.242,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936382,ENBDUFunction=460-11_936382,"ENBCUCPFunction=460-11_936382,CULTE=1,CUEUtranCellFDDLTE=17","ENBDUFunction=460-11_936382,DULTE=1,DUEUtranCellFDDLTE=17","ENBDUFunction=460-11_936382,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=17-0","SupportFunction=1,SectorFunction=SF_2",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6;Equipment=1,RfLink=8;Equipment=1,RfLink=7",,,,"Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936382,Plmn=1;ENBCUCPFunction=460-11_936382,Plmn=2",,,,,,1,1
ITBBU,441601,7906429,936382,25,紫金县局5GBBU_44,紫金县局5GBBU_44,GO_N5_4G河源紫金_下坝基站01RRU1,460-11,460-11;460-01,874.2,5,10M,214,33804,FDD,0,1,0,5,1,42.50.51.242,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,750,50.0,49.9,22.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0,200,42.50.51.242,200,0,normal,0,R9254 S8500(A6A),R9254,VBPd19,VSWd0e,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936382,ENBDUFunction=460-11_936382,"ENBCUCPFunction=460-11_936382,CULTE=1,CUEUtranCellFDDLTE=25","ENBDUFunction=460-11_936382,DULTE=1,DUEUtranCellFDDLTE=25","ENBDUFunction=460-11_936382,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=25-0","SupportFunction=1,SectorFunction=SF_60",,,,"Equipment=1,RfLink=37;Equipment=1,RfLink=38;Equipment=1,RfLink=39;Equipment=1,RfLink=40",,,,"Equipment=1,ReplaceableUnit=60",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936382,Plmn=1;ENBCUCPFunction=460-11_936382,Plmn=2",,,,,,1,1
ITBBU,441601,7905635,541412,51,东源仙塘新局5GBBU_6,东源仙塘新局5GBBU_6,GO_N3_4G河源东源_仙塘老政府AAU1（二载）,460-11,460-11;460-01,1850.0,3,20M,288,33800,FDD,0,1,0,5,1,42.50.36.230,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,270,49.0,48.9,15.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0;0.0;0.0,200,42.50.36.230,200,0,normal,0,R9224H M1821(ACC),R9224,VBPd24,VSWd1,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_541412,ENBDUFunction=460-11_541412,"ENBCUCPFunction=460-11_541412,CULTE=1,CUEUtranCellFDDLTE=51","ENBDUFunction=460-11_541412,DULTE=1,DUEUtranCellFDDLTE=51","ENBDUFunction=460-11_541412,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=51-10","SupportFunction=1,SectorFunction=SF_17",,,,"Equipment=1,RfLink=7-25;Equipment=1,RfLink=7-26;Equipment=1,RfLink=7-27;Equipment=1,RfLink=7-28",,,,"Equipment=1,ReplaceableUnit=57",,,,R9224H M1821(ACC),R9224H M1821(ACC),,,,,"SupportFunction=1,BpPoolFunction=BF_6","Equipment=1,ReplaceableUnit=VBP_1_6",VBPd24,"Equipment=1,ReplaceableUnit=VSW_1_1",233486,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,2,"ENBCUCPFunction=460-11_541412,Plmn=1;ENBCUCPFunction=460-11_541412,Plmn=2",,,,,,1,1
ITBBU,441601,7905635,541412,50,东源仙塘新局5GBBU_6,东源仙塘新局5GBBU_6,GO_N3_4G河源东源_仙塘老政府AAU3,460-11,460-11;460-01,1850.0,3,20M,59,33800,FDD,0,1,0,5,1,42.50.36.230,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,282,52.0,48.9,15.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0;0.0;0.0,200,42.50.36.230,200,0,normal,0,R9224H M1821(ACC),R9224,VBPd24,VSWd1,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_541412,ENBDUFunction=460-11_541412,"ENBCUCPFunction=460-11_541412,CULTE=1,CUEUtranCellFDDLTE=50","ENBDUFunction=460-11_541412,DULTE=1,DUEUtranCellFDDLTE=50","ENBDUFunction=460-11_541412,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=50-9","SupportFunction=1,SectorFunction=SF_19",,,,"Equipment=1,RfLink=9-33;Equipment=1,RfLink=9-34;Equipment=1,RfLink=9-35;Equipment=1,RfLink=9-36",,,,"Equipment=1,ReplaceableUnit=59",,,,R9224H M1821(ACC),R9224H M1821(ACC),,,,,"SupportFunction=1,BpPoolFunction=BF_6","Equipment=1,ReplaceableUnit=VBP_1_6",VBPd24,"Equipment=1,ReplaceableUnit=VSW_1_1",233486,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,2,"ENBCUCPFunction=460-11_541412,Plmn=1;ENBCUCPFunction=460-11_541412,Plmn=2",,,,,,1,1
ITBBU,441601,7905635,541412,48,东源仙塘新局5GBBU_6,东源仙塘新局5GBBU_6,GO_N3_4G河源东源_仙塘老政府AAU1,460-11,460-11;460-01,1870.0,3,20M,246,33800,FDD,0,1,0,5,1,42.50.36.230,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,384,49.0,48.9,15.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0;0.0;0.0,200,42.50.36.230,200,0,normal,0,R9224H M1821(ACC),R9224,VBPd24,VSWd1,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_541412,ENBDUFunction=460-11_541412,"ENBCUCPFunction=460-11_541412,CULTE=1,CUEUtranCellFDDLTE=48","ENBDUFunction=460-11_541412,DULTE=1,DUEUtranCellFDDLTE=48","ENBDUFunction=460-11_541412,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=48-7","SupportFunction=1,SectorFunction=SF_17",,,,"Equipment=1,RfLink=7-25;Equipment=1,RfLink=7-26;Equipment=1,RfLink=7-27;Equipment=1,RfLink=7-28",,,,"Equipment=1,ReplaceableUnit=57",,,,R9224H M1821(ACC),R9224H M1821(ACC),,,,,"SupportFunction=1,BpPoolFunction=BF_6","Equipment=1,ReplaceableUnit=VBP_1_6",VBPd24,"Equipment=1,ReplaceableUnit=VSW_1_1",233486,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,2,"ENBCUCPFunction=460-11_541412,Plmn=1;ENBCUCPFunction=460-11_541412,Plmn=2",,,,,,1,1
ITBBU,441601,7905635,541412,49,东源仙塘新局5GBBU_6,东源仙塘新局5GBBU_6,GO_N3_4G河源东源_仙塘老政府AAU2,460-11,460-11;460-01,1870.0,3,20M,397,33800,FDD,0,1,0,5,1,42.50.36.230,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,438,49.0,48.9,15.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0;4.0;4.0,200,42.50.36.230,200,0,normal,0,R9224H M1821(ACC),R9224,VBPd24,VSWd1,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_541412,ENBDUFunction=460-11_541412,"ENBCUCPFunction=460-11_541412,CULTE=1,CUEUtranCellFDDLTE=49","ENBDUFunction=460-11_541412,DULTE=1,DUEUtranCellFDDLTE=49","ENBDUFunction=460-11_541412,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=49-8","SupportFunction=1,SectorFunction=SF_18",,,,"Equipment=1,RfLink=8-29;Equipment=1,RfLink=8-30;Equipment=1,RfLink=8-31;Equipment=1,RfLink=8-32",,,,"Equipment=1,ReplaceableUnit=58",,,,R9224H M1821(ACC),R9224H M1821(ACC),,,,,"SupportFunction=1,BpPoolFunction=BF_6","Equipment=1,ReplaceableUnit=VBP_1_6",VBPd24,"Equipment=1,ReplaceableUnit=VSW_1_1",233486,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,2,"ENBCUCPFunction=460-11_541412,Plmn=1;ENBCUCPFunction=460-11_541412,Plmn=2",,,,,,1,1
ITBBU,441601,7905635,541412,52,东源仙塘新局5GBBU_6,东源仙塘新局5GBBU_6,GO_N3_4G河源东源_仙塘老政府AAU2（二载）,460-11,460-11;460-01,1850.0,3,20M,364,33800,FDD,0,1,0,5,1,42.50.36.230,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,0,49.0,48.9,15.2,2,1,2,1;1;1;1,1;1;1;1,0.0;0.0;4.0;4.0,200,42.50.36.230,200,0,normal,0,R9224H M1821(ACC),R9224,VBPd24,VSWd1,,VBPd,VSWd,0,,,460,11,ENBCUCPFunction=460-11_541412,ENBDUFunction=460-11_541412,"ENBCUCPFunction=460-11_541412,CULTE=1,CUEUtranCellFDDLTE=52","ENBDUFunction=460-11_541412,DULTE=1,DUEUtranCellFDDLTE=52","ENBDUFunction=460-11_541412,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=52-11","SupportFunction=1,SectorFunction=SF_18",,,,"Equipment=1,RfLink=8-29;Equipment=1,RfLink=8-30;Equipment=1,RfLink=8-31;Equipment=1,RfLink=8-32",,,,"Equipment=1,ReplaceableUnit=58",,,,R9224H M1821(ACC),R9224H M1821(ACC),,,,,"SupportFunction=1,BpPoolFunction=BF_6","Equipment=1,ReplaceableUnit=VBP_1_6",VBPd24,"Equipment=1,ReplaceableUnit=VSW_1_1",233486,0,0,0,"Equipment=1,SubRack=1",21,,0,0,0,0,2,"ENBCUCPFunction=460-11_541412,Plmn=1;ENBCUCPFunction=460-11_541412,Plmn=2",,,,,,1,1
ITBBU,441601,7906429,936382,18,紫金县局5GBBU_44,紫金县局5GBBU_44,GO_N5_4G河源紫金_金源酒楼基站01RRU3,460-11,460-11;460-01,874.2,5,10M,488,33804,FDD,0,1,0,5,1,42.50.51.242,V5.75.10.20A03#V5.75.10.20F15,V5.75.10.20A03,V5.75.10,0,2,1,300,50.0,48.9,21.2,2,1,2,1;1;1;1,1;1;1;1,,200,42.50.51.242,200,0,normal,0,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,0,,,460,11,ENBCUCPFunction=460-11_936382,ENBDUFunction=460-11_936382,"ENBCUCPFunction=460-11_936382,CULTE=1,CUEUtranCellFDDLTE=18","ENBDUFunction=460-11_936382,DULTE=1,DUEUtranCellFDDLTE=18","ENBDUFunction=460-11_936382,DULTE=1,CPResource=1,ECellEquipFuncFDDLTE=18-0","SupportFunction=1,SectorFunction=SF_3",,,,"Equipment=1,RfLink=9;Equipment=1,RfLink=10;Equipment=1,RfLink=12;Equipment=1,RfLink=11",,,,"Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A),R9254 S8500(A6A),,,,,"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,0,1,0,"Equipment=1,SubRack=1",21,,0,0,0,0,1,"ENBCUCPFunction=460-11_936382,Plmn=1;ENBCUCPFunction=460-11_936382,Plmn=2",,,,,,1,1
