ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,cellName,enbci,cgi,mcc,mnc,plmn,earfcnDl,frequency,freqBandInd,pci,tac,cellSize,cellRSPortNum,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,mimVersion,mimVersion_8,mimVersion_Range,connectionState,maintainState,administrativeState,ranShareSwitch,networkingMode,ipAddress,refENBFunctionNBIoT,refEUtranCellNBIoT,refECellEquipFunc,refPlmn,rfAppMode,refRfDevice,refBpDevice,rruNames,rruName_5,rruRadioMode,bbuName,functionMode,fiberNum,fiberRate,fiberCascade,McDeviceSet,ccName,aauUnitNum,vbpUnitNum,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,plmnIdList
SDR,441652,542531,542531,81,龙川车田F_800M（工程）,ENBFunctionNBIoT,龙川车田F_NB_1（工程）,542531-81,460-11-542531-81,460,11,460-11,869.1,869.1,5,382,33904,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.41.3,ENBFunctionNBIoT=542531,"ENBFunctionNBIoT=542531,EUtranCellNBIoT=2","ENBFunctionNBIoT=542531,ECellEquipmentFunctionNB=2","Operator=2,Plmn=1",0,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541166,541166,82,东源蓝口密州YF,ENBFunctionNBIoT,东源蓝口密州YF_NB_0（工程）,541166-82,460-11-541166-82,460,11,460-11,869.3,869.3,5,212,33914,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.18.136,ENBFunctionNBIoT=541166,"ENBFunctionNBIoT=541166,EUtranCellNBIoT=17","ENBFunctionNBIoT=541166,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,20481,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542438,542438,82,紫金瓦溪F_800M（工程）,ENBFunctionNBIoT,紫金瓦溪F_NB_2（工程）,542438-82,460-11-542438-82,460,11,460-11,869.3,869.3,5,437,33913,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.17.199,ENBFunctionNBIoT=542438,"ENBFunctionNBIoT=542438,EUtranCellNBIoT=18","ENBFunctionNBIoT=542438,ECellEquipmentFunctionNB=3","Operator=2,Plmn=1",0,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,20489,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542531,542531,80,龙川车田F_800M（工程）,ENBFunctionNBIoT,龙川车田F_NB_0（工程）,542531-80,460-11-542531-80,460,11,460-11,869.5,869.5,5,383,33904,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.41.3,ENBFunctionNBIoT=542531,"ENBFunctionNBIoT=542531,EUtranCellNBIoT=1","ENBFunctionNBIoT=542531,ECellEquipmentFunctionNB=1","Operator=2,Plmn=1",0,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,541223,541223,80,龙川龙母支局F,ENBFunctionNBIoT,龙川龙母LF_NB_0（工程）,541223-80,460-11-541223-80,460,11,460-11,869.3,869.3,5,411,33904,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.24.132,ENBFunctionNBIoT=541223,"ENBFunctionNBIoT=541223,EUtranCellNBIoT=20","ENBFunctionNBIoT=541223,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542531,542531,82,龙川车田F_800M（工程）,ENBFunctionNBIoT,龙川车田F_NB_2（工程）,542531-82,460-11-542531-82,460,11,460-11,869.1,869.1,5,381,33904,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.41.3,ENBFunctionNBIoT=542531,"ENBFunctionNBIoT=542531,EUtranCellNBIoT=3","ENBFunctionNBIoT=542531,ECellEquipmentFunctionNB=3","Operator=2,Plmn=1",0,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,541223,541223,81,龙川龙母支局F,ENBFunctionNBIoT,龙川龙母LF_NB_1（工程）,541223-81,460-11-541223-81,460,11,460-11,869.3,869.3,5,412,33904,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.24.132,ENBFunctionNBIoT=541223,"ENBFunctionNBIoT=541223,EUtranCellNBIoT=21","ENBFunctionNBIoT=541223,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541008,541008,80,紫金蓝月亮F,ENBFunctionNBIoT,紫金乌石YF_NB_0（工程）,541008-80,460-11-541008-80,460,11,460-11,869.3,869.3,5,408,33912,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.17.170,ENBFunctionNBIoT=541008,"ENBFunctionNBIoT=541008,EUtranCellNBIoT=20","ENBFunctionNBIoT=541008,ECellEquipmentFunctionNB=1","Operator=2,Plmn=1",0,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542590,542590,81,市区卫生学校玉竹楼_800M(CL双模)（工程）,ENBFunctionNBIoT,市区卫生学校玉竹楼F_NB(CL双模)_1（工程）,542590-81,460-11-542590-81,460,11,460-11,869.1,869.1,5,481,33907,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,0,3,8.150.5.57,ENBFunctionNBIoT=542590,"ENBFunctionNBIoT=542590,EUtranCellNBIoT=21","ENBFunctionNBIoT=542590,ECellEquipmentFunctionNB=2","Operator=1,Plmn=1",0,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=3,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541265,541265,81,市区邮政局YF,ENBFunctionNBIoT,市区广源楼F_NB_1（工程）,541265-81,460-11-541265-81,460,11,460-11,869.1,869.1,5,235,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.3.150,ENBFunctionNBIoT=541265,"ENBFunctionNBIoT=541265,EUtranCellNBIoT=16","ENBFunctionNBIoT=541265,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542590,542590,80,市区卫生学校玉竹楼_800M(CL双模)（工程）,ENBFunctionNBIoT,市区卫生学校玉竹楼F_NB(CL双模)_0（工程）,542590-80,460-11-542590-80,460,11,460-11,869.5,869.5,5,480,33907,1,1,45.0,45.0,34.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,0,3,8.150.5.57,ENBFunctionNBIoT=542590,"ENBFunctionNBIoT=542590,EUtranCellNBIoT=20","ENBFunctionNBIoT=542590,ECellEquipmentFunctionNB=1","Operator=1,Plmn=1",0,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=3,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,541215,541215,80,市区宝源学校LF,ENBFunctionNBIoT,市区宝源学校LF_NB_0（工程）,541215-80,460-11-541215-80,460,11,460-11,869.5,869.5,5,159,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.10.147,ENBFunctionNBIoT=541215,"ENBFunctionNBIoT=541215,EUtranCellNBIoT=15","ENBFunctionNBIoT=541215,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,20481,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,541215,541215,82,市区宝源学校LF,ENBFunctionNBIoT,市区宝源学校LF_NB_2（工程）,541215-82,460-11-541215-82,460,11,460-11,869.1,869.1,5,161,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.10.147,ENBFunctionNBIoT=541215,"ENBFunctionNBIoT=541215,EUtranCellNBIoT=16","ENBFunctionNBIoT=541215,ECellEquipmentFunctionNB=6","Operator=2,Plmn=1",0,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,20481,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,541215,541215,81,市区宝源学校LF,ENBFunctionNBIoT,市区宝源学校LF_NB_1（工程）,541215-81,460-11-541215-81,460,11,460-11,869.1,869.1,5,160,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.10.147,ENBFunctionNBIoT=541215,"ENBFunctionNBIoT=541215,EUtranCellNBIoT=17","ENBFunctionNBIoT=541215,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,20481,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540818,540818,80,和平行政新区LF,ENBFunctionNBIoT,和平县城粤赣高速F_NB_0（工程）,540818-80,460-11-540818-80,460,11,460-11,869.3,869.3,5,425,33918,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,42.50.57.46,ENBFunctionNBIoT=540818,"ENBFunctionNBIoT=540818,EUtranCellNBIoT=15","ENBFunctionNBIoT=540818,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,542534,542534,80,市区埔前陂角YF_800M（工程）,ENBFunctionNBIoT,市区埔前陂角小坑YF_NB_0（工程）,542534-80,460-11-542534-80,460,11,460-11,869.5,869.5,5,299,33909,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.9.145,ENBFunctionNBIoT=542534,"ENBFunctionNBIoT=542534,EUtranCellNBIoT=3","ENBFunctionNBIoT=542534,ECellEquipmentFunctionNB=3","Operator=2,Plmn=1",0,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,542458,542458,80,紫金上义YF_800M（工程）,ENBFunctionNBIoT,紫金上义YF_NB_0（工程）,542458-80,460-11-542458-80,460,11,460-11,869.3,869.3,5,341,33913,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.19.138,ENBFunctionNBIoT=542458,"ENBFunctionNBIoT=542458,EUtranCellNBIoT=16","ENBFunctionNBIoT=542458,ECellEquipmentFunctionNB=1","Operator=2,Plmn=1",0,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541079,541079,81,龙川登云收费F,ENBFunctionNBIoT,龙川登云收费F_NB_1（工程）,541079-81,460-11-541079-81,460,11,460-11,869.1,869.1,5,226,33916,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.20.4,ENBFunctionNBIoT=541079,"ENBFunctionNBIoT=541079,EUtranCellNBIoT=17","ENBFunctionNBIoT=541079,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,542534,542534,81,市区埔前陂角YF_800M（工程）,ENBFunctionNBIoT,市区埔前陂角小坑YF_NB_1（工程）,542534-81,460-11-542534-81,460,11,460-11,869.1,869.1,5,388,33909,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.9.145,ENBFunctionNBIoT=542534,"ENBFunctionNBIoT=542534,EUtranCellNBIoT=7","ENBFunctionNBIoT=542534,ECellEquipmentFunctionNB=7","Operator=2,Plmn=1",0,"Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541151,541151,80,连平江面LF,ENBFunctionNBIoT,连平江面LF_NB_0（工程）,541151-80,460-11-541151-80,460,11,460-11,869.1,869.1,5,169,33911,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.15.158,ENBFunctionNBIoT=541151,"ENBFunctionNBIoT=541151,EUtranCellNBIoT=16","ENBFunctionNBIoT=541151,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540818,540818,81,和平行政新区LF,ENBFunctionNBIoT,和平县城粤赣高速F_NB_1（工程）,540818-81,460-11-540818-81,460,11,460-11,869.5,869.5,5,423,33918,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,42.50.57.46,ENBFunctionNBIoT=540818,"ENBFunctionNBIoT=540818,EUtranCellNBIoT=16","ENBFunctionNBIoT=540818,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540818,540818,82,和平行政新区LF,ENBFunctionNBIoT,和平县城粤赣高速F_NB_2（工程）,540818-82,460-11-540818-82,460,11,460-11,869.1,869.1,5,424,33918,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,42.50.57.46,ENBFunctionNBIoT=540818,"ENBFunctionNBIoT=540818,EUtranCellNBIoT=17","ENBFunctionNBIoT=540818,ECellEquipmentFunctionNB=6","Operator=2,Plmn=1",0,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541079,541079,80,龙川登云收费F,ENBFunctionNBIoT,龙川登云收费F_NB_0（工程）,541079-80,460-11-541079-80,460,11,460-11,869.5,869.5,5,225,33916,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.20.4,ENBFunctionNBIoT=541079,"ENBFunctionNBIoT=541079,EUtranCellNBIoT=16","ENBFunctionNBIoT=541079,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541240,541240,82,市区石坪路YF,ENBFunctionNBIoT,市区石坪路接入网F_NB_2（工程）,541240-82,460-11-541240-82,460,11,460-11,869.3,869.3,5,380,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.3.149,ENBFunctionNBIoT=541240,"ENBFunctionNBIoT=541240,EUtranCellNBIoT=18","ENBFunctionNBIoT=541240,ECellEquipmentFunctionNB=6","Operator=2,Plmn=1",0,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541240,541240,81,市区石坪路YF,ENBFunctionNBIoT,市区石坪路接入网F_NB_1（工程）,541240-81,460-11-541240-81,460,11,460-11,869.1,869.1,5,379,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.3.149,ENBFunctionNBIoT=541240,"ENBFunctionNBIoT=541240,EUtranCellNBIoT=17","ENBFunctionNBIoT=541240,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541079,541079,82,龙川登云收费F,ENBFunctionNBIoT,龙川登云收费F_NB_2（工程）,541079-82,460-11-541079-82,460,11,460-11,869.3,869.3,5,227,33916,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.20.4,ENBFunctionNBIoT=541079,"ENBFunctionNBIoT=541079,EUtranCellNBIoT=18","ENBFunctionNBIoT=541079,ECellEquipmentFunctionNB=6","Operator=2,Plmn=1",0,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441651,541240,541240,80,市区石坪路YF,ENBFunctionNBIoT,市区石坪路接入网F_NB_0（工程）,541240-80,460-11-541240-80,460,11,460-11,869.5,869.5,5,378,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,1,3,8.150.3.149,ENBFunctionNBIoT=541240,"ENBFunctionNBIoT=541240,EUtranCellNBIoT=16","ENBFunctionNBIoT=541240,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN1A,20493,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540789,540789,80,市区中心血站F,ENBFunctionNBIoT,市区站前路荣富针织厂F_NB_0（工程）,540789-80,460-11-540789-80,460,11,460-11,869.5,869.5,5,117,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,0,3,8.150.3.132,ENBFunctionNBIoT=540789,"ENBFunctionNBIoT=540789,EUtranCellNBIoT=15","ENBFunctionNBIoT=540789,ECellEquipmentFunctionNB=4","Operator=2,Plmn=1",0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
SDR,441652,540789,540789,81,市区中心血站F,ENBFunctionNBIoT,市区站前路荣富针织厂F_NB_1（工程）,540789-81,460-11-540789-81,460,11,460-11,869.1,869.1,5,118,33905,1,1,40.0,40.0,29.2,V6.20.10.00,V6.20.10,V6.20.10.00,1,0,5,0,3,8.150.3.132,ENBFunctionNBIoT=540789,"ENBFunctionNBIoT=540789,EUtranCellNBIoT=16","ENBFunctionNBIoT=540789,ECellEquipmentFunctionNB=5","Operator=2,Plmn=1",0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16;64,BPN2,8409089,0,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,1,1,,,,,,
