ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,cellName,enbci,cgi,plmn,frequency,freqBandInd,pci,tac,aauName,aauName_5,vbpName,vswName,aauType,vbpType,vswType,mimVersion,mimVersion_8,mimVersion_Range,cellSize,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,rfAppMode,operState,availStatus,connectionState,maintainState,networkingMode,ipAddress,administrativeState,ranShareSwitch,refENBCUCPFunction,refENBCUUPFunction,refENBDUFunction,refCUEUtranCellNBIoT,refDUEUtranCellNBIoT,refECellEquipmentFunctionNB,refSectorFunction,refAauTxRxGroup,refIrRruTxRxGroup,refPrruTxRxGroup,refTxRfLink,refReplaceableUnit_Aau,refReplaceableUnit_IrRru,refReplaceableUnit_Prru,refReplaceableUnit_rru,name_Aau,name_IrRru,name_Prru,name_rru,aauNames,refBpPoolFunction,refReplaceableUnit_bbu,vbpNames,refReplaceableUnit_vsw,functionMode_bbu,refSubRack,subRackType,cellRSPortNum,earfcnDl,aauUnitNum,vbpUnitNum,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,plmnIdList
ITBBU,441601,7906433,936386,81,和平老局5GBBU_6,和平老局5GBBU_6,GO_N5_河源和平_电信LNBRRU2,936386-81,460-11-936386-81,460-11,869.1,5,475,33918,R9254 S8500(A6A),R9254,VBPd19,VSWd0e,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,1,42.50.52.58,5,1,ENBCUCPFunction=460-11_936386,ENBCUUPFunction=460-11_936386,ENBDUFunction=460-11_936386,"ENBCUCPFunction=460-11_936386,CUNBIOT=1,CUEUtranCellNBIoT=81","ENBDUFunction=460-11_936386,DUNBIOT=1,DUEUtranCellNBIoT=81","ENBDUFunction=460-11_936386,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=81-0-0-0","SupportFunction=1,SectorFunction=SF_12",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6",,,,"Equipment=1,ReplaceableUnit=52;Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7905706,936220,81,和平古寨支局5GBBU_1,和平古寨支局5GBBU_1,GO_N5_河源和平_古寨梅华NBRRU2,936220-81,460-11-936220-81,460-11,869.1,5,57,33917,R9254 S8500(A6A),R9254,VBPd19,VSWd1,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.17.133,5,1,ENBCUCPFunction=460-11_936220,ENBCUUPFunction=460-11_936220,ENBDUFunction=460-11_936220,"ENBCUCPFunction=460-11_936220,CUNBIOT=1,CUEUtranCellNBIoT=81","ENBDUFunction=460-11_936220,DUNBIOT=1,DUEUtranCellNBIoT=81","ENBDUFunction=460-11_936220,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=81-0-0-0","SupportFunction=1,SectorFunction=SF_15",,,,"Equipment=1,RfLink=18;Equipment=1,RfLink=17",,,,"Equipment=1,ReplaceableUnit=55;Equipment=1,ReplaceableUnit=55",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906299,936248,82,龙川赤光支局5GBBU_2,龙川赤光支局5GBBU_2,GO_N5_河源龙川_赤光浮下NBRRU3,936248-82,460-11-936248-82,460-11,869.3,5,51,33904,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.23.144,5,1,ENBCUCPFunction=460-11_936248,ENBCUUPFunction=460-11_936248,ENBDUFunction=460-11_936248,"ENBCUCPFunction=460-11_936248,CUNBIOT=1,CUEUtranCellNBIoT=82","ENBDUFunction=460-11_936248,DUNBIOT=1,DUEUtranCellNBIoT=82","ENBDUFunction=460-11_936248,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=82-0-0-0","SupportFunction=1,SectorFunction=SF_13",,,,"Equipment=1,RfLink=9;Equipment=1,RfLink=10",,,,"Equipment=1,ReplaceableUnit=53;Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906299,936248,80,龙川赤光支局5GBBU_2,龙川赤光支局5GBBU_2,GO_N5_河源龙川_赤光浮下NBRRU1,936248-80,460-11-936248-80,460-11,869.5,5,40,33904,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.23.144,5,1,ENBCUCPFunction=460-11_936248,ENBCUUPFunction=460-11_936248,ENBDUFunction=460-11_936248,"ENBCUCPFunction=460-11_936248,CUNBIOT=1,CUEUtranCellNBIoT=80","ENBDUFunction=460-11_936248,DUNBIOT=1,DUEUtranCellNBIoT=80","ENBDUFunction=460-11_936248,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=80-0-0-0","SupportFunction=1,SectorFunction=SF_11",,,,"Equipment=1,RfLink=2;Equipment=1,RfLink=1",,,,"Equipment=1,ReplaceableUnit=51;Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906433,936386,82,和平老局5GBBU_6,和平老局5GBBU_6,GO_N5_河源和平_电信LNBRRU3,936386-82,460-11-936386-82,460-11,869.3,5,476,33918,R9254 S8500(A6A),R9254,VBPd19,VSWd0e,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,1,42.50.52.58,5,1,ENBCUCPFunction=460-11_936386,ENBCUUPFunction=460-11_936386,ENBDUFunction=460-11_936386,"ENBCUCPFunction=460-11_936386,CUNBIOT=1,CUEUtranCellNBIoT=82","ENBDUFunction=460-11_936386,DUNBIOT=1,DUEUtranCellNBIoT=82","ENBDUFunction=460-11_936386,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=82-0-0-0","SupportFunction=1,SectorFunction=SF_13",,,,"Equipment=1,RfLink=9;Equipment=1,RfLink=10",,,,"Equipment=1,ReplaceableUnit=53;Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906350,936302,82,龙川谷前支局5GBBU_1,龙川谷前支局5GBBU_1,GO_N5_河源龙川_铁场罗坳NBRRU3,936302-82,460-11-936302-82,460-11,869.3,5,110,33904,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,1,42.50.23.154,5,1,ENBCUCPFunction=460-11_936302,ENBCUUPFunction=460-11_936302,ENBDUFunction=460-11_936302,"ENBCUCPFunction=460-11_936302,CUNBIOT=1,CUEUtranCellNBIoT=82","ENBDUFunction=460-11_936302,DUNBIOT=1,DUEUtranCellNBIoT=82","ENBDUFunction=460-11_936302,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=82-0-0-0","SupportFunction=1,SectorFunction=SF_13",,,,"Equipment=1,RfLink=9;Equipment=1,RfLink=10",,,,"Equipment=1,ReplaceableUnit=53;Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906299,936248,84,龙川赤光支局5GBBU_2,龙川赤光支局5GBBU_2,GO_N5_河源龙川_赤光新淳基站01NBRRU2,936248-84,460-11-936248-84,460-11,869.1,5,59,33904,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.23.144,5,1,ENBCUCPFunction=460-11_936248,ENBCUUPFunction=460-11_936248,ENBDUFunction=460-11_936248,"ENBCUCPFunction=460-11_936248,CUNBIOT=1,CUEUtranCellNBIoT=84","ENBDUFunction=460-11_936248,DUNBIOT=1,DUEUtranCellNBIoT=84","ENBDUFunction=460-11_936248,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=84-0-0-0","SupportFunction=1,SectorFunction=SF_15",,,,"Equipment=1,RfLink=18;Equipment=1,RfLink=17",,,,"Equipment=1,ReplaceableUnit=55;Equipment=1,ReplaceableUnit=55",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906299,936248,86,龙川赤光支局5GBBU_2,龙川赤光支局5GBBU_2,GO_N5_河源龙川_赤光瑶坑基站01NBRRU1,936248-86,460-11-936248-86,460-11,869.5,5,64,33904,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.23.144,5,1,ENBCUCPFunction=460-11_936248,ENBCUUPFunction=460-11_936248,ENBDUFunction=460-11_936248,"ENBCUCPFunction=460-11_936248,CUNBIOT=1,CUEUtranCellNBIoT=86","ENBDUFunction=460-11_936248,DUNBIOT=1,DUEUtranCellNBIoT=86","ENBDUFunction=460-11_936248,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=86-0-0-0","SupportFunction=1,SectorFunction=SF_17",,,,"Equipment=1,RfLink=25;Equipment=1,RfLink=26",,,,"Equipment=1,ReplaceableUnit=57;Equipment=1,ReplaceableUnit=57",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906299,936248,85,龙川赤光支局5GBBU_2,龙川赤光支局5GBBU_2,GO_N5_河源龙川_赤光新淳基站01NBRRU3,936248-85,460-11-936248-85,460-11,869.3,5,63,33904,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.23.144,5,1,ENBCUCPFunction=460-11_936248,ENBCUUPFunction=460-11_936248,ENBDUFunction=460-11_936248,"ENBCUCPFunction=460-11_936248,CUNBIOT=1,CUEUtranCellNBIoT=85","ENBDUFunction=460-11_936248,DUNBIOT=1,DUEUtranCellNBIoT=85","ENBDUFunction=460-11_936248,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=85-0-0-0","SupportFunction=1,SectorFunction=SF_16",,,,"Equipment=1,RfLink=22;Equipment=1,RfLink=21",,,,"Equipment=1,ReplaceableUnit=56;Equipment=1,ReplaceableUnit=56",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_7","Equipment=1,ReplaceableUnit=VBP_1_7",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906323,936275,80,龙川丰稔接入网5GBBU_4,龙川丰稔接入网5GBBU_4,GO_N5_河源龙川_丰稔高坑-2NBRRU1,936275-80,460-11-936275-80,460-11,869.5,5,192,33904,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.2.133,5,1,ENBCUCPFunction=460-11_936275,ENBCUUPFunction=460-11_936275,ENBDUFunction=460-11_936275,"ENBCUCPFunction=460-11_936275,CUNBIOT=1,CUEUtranCellNBIoT=80","ENBDUFunction=460-11_936275,DUNBIOT=1,DUEUtranCellNBIoT=80","ENBDUFunction=460-11_936275,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=80-0-0-0","SupportFunction=1,SectorFunction=SF_11",,,,"Equipment=1,RfLink=2;Equipment=1,RfLink=1",,,,"Equipment=1,ReplaceableUnit=51;Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906323,936275,81,龙川丰稔接入网5GBBU_4,龙川丰稔接入网5GBBU_4,GO_N5_河源龙川_丰稔高坑-2NBRRU2,936275-81,460-11-936275-81,460-11,869.1,5,193,33904,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.2.133,5,1,ENBCUCPFunction=460-11_936275,ENBCUUPFunction=460-11_936275,ENBDUFunction=460-11_936275,"ENBCUCPFunction=460-11_936275,CUNBIOT=1,CUEUtranCellNBIoT=81","ENBDUFunction=460-11_936275,DUNBIOT=1,DUEUtranCellNBIoT=81","ENBDUFunction=460-11_936275,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=81-0-0-0","SupportFunction=1,SectorFunction=SF_12",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6",,,,"Equipment=1,ReplaceableUnit=52;Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906323,936275,82,龙川丰稔接入网5GBBU_4,龙川丰稔接入网5GBBU_4,GO_N5_河源龙川_丰稔高坑-2NBRRU3,936275-82,460-11-936275-82,460-11,869.3,5,194,33904,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.2.133,5,1,ENBCUCPFunction=460-11_936275,ENBCUUPFunction=460-11_936275,ENBDUFunction=460-11_936275,"ENBCUCPFunction=460-11_936275,CUNBIOT=1,CUEUtranCellNBIoT=82","ENBDUFunction=460-11_936275,DUNBIOT=1,DUEUtranCellNBIoT=82","ENBDUFunction=460-11_936275,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=82-0-0-0","SupportFunction=1,SectorFunction=SF_13",,,,"Equipment=1,RfLink=10;Equipment=1,RfLink=9",,,,"Equipment=1,ReplaceableUnit=53;Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906372,936325,88,市区临江支局5GBBU_24,市区临江支局5GBBU_24,GO_N5_河源市区_临江澄岭老围村NBRRU3,936325-88,460-11-936325-88,460-11,869.3,5,147,33911,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,1,42.50.18.40,5,0,ENBCUCPFunction=460-11_936325,ENBCUUPFunction=460-11_936325,ENBDUFunction=460-11_936325,"ENBCUCPFunction=460-11_936325,CUNBIOT=1,CUEUtranCellNBIoT=88","ENBDUFunction=460-11_936325,DUNBIOT=1,DUEUtranCellNBIoT=88","ENBDUFunction=460-11_936325,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=88-0-0-0","SupportFunction=1,SectorFunction=SF_19",,,,"Equipment=1,RfLink=33;Equipment=1,RfLink=34",,,,"Equipment=1,ReplaceableUnit=59;Equipment=1,ReplaceableUnit=59",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906372,936325,86,市区临江支局5GBBU_24,市区临江支局5GBBU_24,GO_N5_河源市区_临江澄岭老围村NBRRU1,936325-86,460-11-936325-86,460-11,869.5,5,129,33911,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,1,42.50.18.40,5,0,ENBCUCPFunction=460-11_936325,ENBCUUPFunction=460-11_936325,ENBDUFunction=460-11_936325,"ENBCUCPFunction=460-11_936325,CUNBIOT=1,CUEUtranCellNBIoT=86","ENBDUFunction=460-11_936325,DUNBIOT=1,DUEUtranCellNBIoT=86","ENBDUFunction=460-11_936325,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=86-0-0-0","SupportFunction=1,SectorFunction=SF_17",,,,"Equipment=1,RfLink=25;Equipment=1,RfLink=26",,,,"Equipment=1,ReplaceableUnit=57;Equipment=1,ReplaceableUnit=57",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906372,936325,87,市区临江支局5GBBU_24,市区临江支局5GBBU_24,GO_N5_河源市区_临江澄岭老围村NBRRU2,936325-87,460-11-936325-87,460-11,869.1,5,146,33911,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,1,42.50.18.40,5,0,ENBCUCPFunction=460-11_936325,ENBCUUPFunction=460-11_936325,ENBDUFunction=460-11_936325,"ENBCUCPFunction=460-11_936325,CUNBIOT=1,CUEUtranCellNBIoT=87","ENBDUFunction=460-11_936325,DUNBIOT=1,DUEUtranCellNBIoT=87","ENBDUFunction=460-11_936325,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=87-0-0-0","SupportFunction=1,SectorFunction=SF_18",,,,"Equipment=1,RfLink=29;Equipment=1,RfLink=30",,,,"Equipment=1,ReplaceableUnit=58;Equipment=1,ReplaceableUnit=58",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906289,936239,80,东源船塘支局5GBBU_6,东源船塘支局5GBBU_6,GO_N5_河源东源_三河石岗NBRRU1,936239-80,460-11-936239-80,460-11,869.5,5,351,33915,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.50.134,5,1,ENBCUCPFunction=460-11_936239,ENBCUUPFunction=460-11_936239,ENBDUFunction=460-11_936239,"ENBCUCPFunction=460-11_936239,CUNBIOT=1,CUEUtranCellNBIoT=80","ENBDUFunction=460-11_936239,DUNBIOT=1,DUEUtranCellNBIoT=80","ENBDUFunction=460-11_936239,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=80-0-0-0","SupportFunction=1,SectorFunction=SF_11",,,,"Equipment=1,RfLink=2;Equipment=1,RfLink=1",,,,"Equipment=1,ReplaceableUnit=51;Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906381,936334,80,连平隆街支局5GBBU_3,连平隆街支局5GBBU_3,GO_N5_河源连平_隆街古石基站01NBRRU1,936334-80,460-11-936334-80,460-11,869.5,5,157,33902,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.50.158,5,1,ENBCUCPFunction=460-11_936334,ENBCUUPFunction=460-11_936334,ENBDUFunction=460-11_936334,"ENBCUCPFunction=460-11_936334,CUNBIOT=1,CUEUtranCellNBIoT=80","ENBDUFunction=460-11_936334,DUNBIOT=1,DUEUtranCellNBIoT=80","ENBDUFunction=460-11_936334,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=80-0-0-0","SupportFunction=1,SectorFunction=SF_11",,,,"Equipment=1,RfLink=2;Equipment=1,RfLink=1",,,,"Equipment=1,ReplaceableUnit=51;Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906372,936325,80,市区临江支局5GBBU_24,市区临江支局5GBBU_24,GO_N5_河源市区_临江上岭NBRRU1,936325-80,460-11-936325-80,460-11,869.5,5,143,33911,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,1,42.50.18.40,5,0,ENBCUCPFunction=460-11_936325,ENBCUUPFunction=460-11_936325,ENBDUFunction=460-11_936325,"ENBCUCPFunction=460-11_936325,CUNBIOT=1,CUEUtranCellNBIoT=80","ENBDUFunction=460-11_936325,DUNBIOT=1,DUEUtranCellNBIoT=80","ENBDUFunction=460-11_936325,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=80-0-0-0","SupportFunction=1,SectorFunction=SF_11",,,,"Equipment=1,RfLink=2;Equipment=1,RfLink=1",,,,"Equipment=1,ReplaceableUnit=51;Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906372,936325,81,市区临江支局5GBBU_24,市区临江支局5GBBU_24,GO_N5_河源市区_临江上岭NBRRU2,936325-81,460-11-936325-81,460-11,869.1,5,134,33911,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,1,42.50.18.40,5,0,ENBCUCPFunction=460-11_936325,ENBCUUPFunction=460-11_936325,ENBDUFunction=460-11_936325,"ENBCUCPFunction=460-11_936325,CUNBIOT=1,CUEUtranCellNBIoT=81","ENBDUFunction=460-11_936325,DUNBIOT=1,DUEUtranCellNBIoT=81","ENBDUFunction=460-11_936325,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=81-0-0-0","SupportFunction=1,SectorFunction=SF_12",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6",,,,"Equipment=1,ReplaceableUnit=52;Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906372,936325,82,市区临江支局5GBBU_24,市区临江支局5GBBU_24,GO_N5_河源市区_临江上岭NBRRU3,936325-82,460-11-936325-82,460-11,869.3,5,138,33911,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,1,42.50.18.40,5,0,ENBCUCPFunction=460-11_936325,ENBCUUPFunction=460-11_936325,ENBDUFunction=460-11_936325,"ENBCUCPFunction=460-11_936325,CUNBIOT=1,CUEUtranCellNBIoT=82","ENBDUFunction=460-11_936325,DUNBIOT=1,DUEUtranCellNBIoT=82","ENBDUFunction=460-11_936325,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=82-0-0-0","SupportFunction=1,SectorFunction=SF_13",,,,"Equipment=1,RfLink=9;Equipment=1,RfLink=10",,,,"Equipment=1,ReplaceableUnit=53;Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
