ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,cellName,plmn,plmnIdList,frequency,freqBandInd,bandWidth,pci,tac,radioMode,isMultiCP,connectionState,maintainState,administrativeState,ranShareSwitch,ipAddress,mimVersion_full,mimVersion,mimVersion_8,sceneCfg,cellCapaLeveInd,cellSize,rootSequenceIndex,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,paForDTCH,pb,networkingMode,antMapDlSeq,antMapUlSeq,rfAppMode,refEUtranCell,refENBFunction,refPlmn_enb,refPlmn,refECellEquipFunc,endcAnchorImmciSwch,earfcn,enDcSwch,ENBFunctionId,cellRSPortNum,refRfDevice,refBpDevice,rruNames,rruName_5,rruRadioMode,bbuName,functionMode,fiberNum,fiberRate,fiberCascade,McDeviceSet,ccName,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,aauUnitNum,vbpUnitNum
SDR,441651,541358,541358,48,市区高新区支局营业厅室分载波聚合F,市区高新区支局营业厅室分载波聚合F,市区高新区支局营业厅室分载波聚合（1.8G）F_0,460-11,460-11;460-01,1870.0,3,20M,318,33802,FDD,0,1,0,5,1,8.150.8.177,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,4,680,49.0,48.9,18.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=541358,EUtranCellFDD=1",ENBFunctionFDD=541358,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541358,ECellEquipmentFunction=1",0,1870.0,0,541358,1,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,540983,540983,54,龙川县地方公路局YF,龙川县地方公路局YF,龙川县地方公路局YF_0_LT,460-11,460-11;460-01,1870.0,3,20M,160,33808,FDD,0,1,0,5,1,8.150.16.28,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,492,46.0,45.9,15.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=540983,EUtranCellFDD=101",ENBFunctionFDD=540983,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540983,ECellEquipmentFunction=101",0,1870.0,0,540983,1,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,8392712,2,10,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441652,541346,541346,18,东源半江支局F,东源半江支局F,东源半江大平輋酒楼F_800M_0（工程）,460-11,460-11;460-01,874.2,5,10M,480,33807,FDD,0,1,0,5,1,8.150.25.131,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,346,49.0,48.9,21.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=541346,EUtranCellFDD=4",ENBFunctionFDD=541346,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541346,ECellEquipmentFunction=4",0,874.2,0,541346,1,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0,4104,5,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,540698,540698,54,东源仙塘新局F,东源仙塘新局F,东源莲塘岭安置点_1.8G_0,460-11,460-11;460-01,1870.0,3,20M,126,33800,FDD,0,1,0,5,1,8.150.14.4,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,336,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=540698,EUtranCellFDD=9",ENBFunctionFDD=540698,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540698,ECellEquipmentFunction=9",0,1870.0,0,540698,1,"Equipment=1,Rack=59,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,2,10,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,540986,540986,48,市区临江支局_BBU28,市区临江支局BBU28,市区深河人民医院门诊楼2F弱电间1F_0,460-11,460-11;460-01,1870.0,3,20M,241,33803,FDD,0,1,0,5,1,8.150.23.25,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,640,49.0,48.9,15.2,4,0,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=540986,EUtranCellFDD=1",ENBFunctionFDD=540986,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540986,ECellEquipmentFunction=1",0,1870.0,0,540986,1,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(B6A),R8862,16,BPN0A,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,540698,540698,55,东源仙塘新局F,东源仙塘新局F,东源莲塘岭安置点_1.8G_1,460-11,460-11;460-01,1870.0,3,20M,496,33800,FDD,0,1,0,5,1,8.150.14.4,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,336,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=540698,EUtranCellFDD=10",ENBFunctionFDD=540698,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540698,ECellEquipmentFunction=10",0,1870.0,0,540698,1,"Equipment=1,Rack=60,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,2,10,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,540698,540698,56,东源仙塘新局F,东源仙塘新局F,东源莲塘岭安置点_1.8G_2,460-11,460-11;460-01,1870.0,3,20M,62,33800,FDD,0,1,0,5,1,8.150.14.4,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,336,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=540698,EUtranCellFDD=11",ENBFunctionFDD=540698,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540698,ECellEquipmentFunction=11",0,1870.0,0,540698,1,"Equipment=1,Rack=61,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,2,10,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,541245,541245,55,龙川田心支局F,龙川田心支局F,龙川田心东江_1.8GF_0_LT,460-11,460-11;460-01,1870.0,3,20M,296,33796,FDD,0,1,0,5,1,8.150.24.134,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,336,46.0,45.9,15.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=541245,EUtranCellFDD=107",ENBFunctionFDD=541245,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541245,ECellEquipmentFunction=107",0,1870.0,0,541245,1,"Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,541230,541230,18,龙川丰稔支局_LBBU5,龙川丰稔支局LBBU5,龙川丰稔三_800M_0,460-11,460-11;460-01,874.2,5,10M,104,33796,FDD,0,1,0,5,1,8.150.16.102,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,346,49.0,48.9,21.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=541230,EUtranCellFDD=3",ENBFunctionFDD=541230,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541230,ECellEquipmentFunction=3",0,874.2,0,541230,1,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0,4104,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,541230,541230,50,龙川丰稔支局_LBBU5,龙川丰稔支局LBBU5,龙川丰稔三_1.8G_1,460-11,460-11;460-01,1850.0,3,20M,157,33796,FDD,0,1,0,5,1,8.150.16.102,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,346,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541230,EUtranCellFDD=10",ENBFunctionFDD=541230,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541230,ECellEquipmentFunction=10",0,1850.0,0,541230,1,"Equipment=1,Rack=60,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=7,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0A,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,540983,540983,52,龙川县地方公路局YF,龙川县地方公路局YF,龙川人民广场室分_1.8G_0,460-11,460-11;460-01,1850.0,3,20M,396,33808,FDD,0,1,0,5,1,8.150.16.28,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,492,49.0,48.9,18.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=540983,EUtranCellFDD=4",ENBFunctionFDD=540983,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540983,ECellEquipmentFunction=4",0,1850.0,0,540983,1,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN1A,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441652,541230,541230,49,龙川丰稔支局_LBBU5,龙川丰稔支局LBBU5,龙川丰稔三_1.8G_0,460-11,460-11;460-01,1850.0,3,20M,156,33796,FDD,0,1,0,5,1,8.150.16.102,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,346,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541230,EUtranCellFDD=9",ENBFunctionFDD=541230,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541230,ECellEquipmentFunction=9",0,1850.0,0,541230,1,"Equipment=1,Rack=59,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=7,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0A,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,541358,541358,0,市区高新区支局营业厅室分载波聚合F,市区高新区支局营业厅室分载波聚合F,市区高新区支局营业厅室分载波聚合（2.1G）F_0,460-11,460-11;460-01,2120.0,1,20M,10,33802,FDD,0,1,0,5,1,8.150.8.177,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,4,96,49.0,48.9,18.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=541358,EUtranCellFDD=2",ENBFunctionFDD=541358,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541358,ECellEquipmentFunction=2",0,2120.0,0,541358,1,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S2100(A4A),R8862,16,BPN0,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,541367,541367,2,紫金看守所F,紫金看守所F,紫金江湾明珠3栋12栋室分_2.1GF_1,460-11,460-11;460-01,2120.0,1,20M,356,33804,FDD,0,1,0,5,1,8.150.17.191,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,300,46.0,45.8,18.1,2,1,3,1;0;0;0,1;0;0;0,0,"ENBFunctionFDD=541367,EUtranCellFDD=4",ENBFunctionFDD=541367,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541367,ECellEquipmentFunction=4",0,2120.0,0,541367,0,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S2100(D6B),R8862,16,BPN0,8392712,4,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441651,541367,541367,0,紫金看守所F,紫金看守所F,紫金时代一号地下室有源室分F_0_B1,460-11,460-11;460-01,2120.0,1,20M,422,33804,FDD,0,1,0,5,1,8.150.17.191,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,4,666,23.0,22.9,-10.8,4,0,3,1;1;0;0,1;1;0;0,3,"ENBFunctionFDD=541367,EUtranCellFDD=10",ENBFunctionFDD=541367,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541367,ECellEquipmentFunction=10",0,2120.0,0,541367,1,"Equipment=1,Rack=61,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=62,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=63,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=64,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=65,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=66,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A),R8108,"16,16,16,16,16,16",BPN0,8392712,4,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,6,1
SDR,441651,541367,541367,1,紫金看守所F,紫金看守所F,紫金江湾明珠3栋12栋室分_2.1GF_0,460-11,460-11;460-01,2120.0,1,20M,353,33804,FDD,0,1,0,5,1,8.150.17.191,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,300,46.0,45.8,18.1,2,1,3,1;0;0;0,1;0;0;0,0,"ENBFunctionFDD=541367,EUtranCellFDD=3",ENBFunctionFDD=541367,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541367,ECellEquipmentFunction=3",0,2120.0,0,541367,0,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S2100(A4A),R8862,16,BPN0,8392712,4,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441651,541107,541107,17,和平贝墩电光接入网_BBU2,和平贝墩电光接入网BBU2,和平贝墩石人塘自然村_800M_1,460-11,460-11;460-01,874.2,5,10M,226,33809,FDD,0,1,0,5,1,8.150.22.21,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,346,49.0,48.9,21.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=541107,EUtranCellFDD=2",ENBFunctionFDD=541107,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541107,ECellEquipmentFunction=2",0,874.2,0,541107,1,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,542694,542694,2,市区高新区支局_BBU24,市区高新区支局BBU24,市区艾佛光通办公楼室分_2.1GF_0,460-11,460-11;460-01,2120.0,1,20M,321,10158,FDD,0,1,0,5,1,8.150.8.186,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,300,49.0,48.9,18.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=542694,EUtranCellFDD=10",ENBFunctionFDD=542694,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=542694,ECellEquipmentFunction=10",0,2120.0,0,542694,1,"Equipment=1,Rack=60,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=7,PlugInUnit=1,SdrDeviceGroup=1",R8862A S2100(A4A),R8862,16,BPN0A,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,542510,542510,22,和平东水支局F,和平东水支局F,和平东水六联村_800M_1,460-11,460-11;460-01,874.2,5,10M,181,33809,FDD,0,1,0,5,1,8.150.22.17,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,172,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=542510,EUtranCellFDD=14",ENBFunctionFDD=542510,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=542510,ECellEquipmentFunction=14",0,874.2,0,542510,1,"Equipment=1,Rack=64,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=7,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0_b,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,541367,541367,3,紫金看守所F,紫金看守所F,紫金江湾明珠3栋12栋室分_2.1GF_2,460-11,460-11;460-01,2120.0,1,20M,357,33804,FDD,0,1,0,5,1,8.150.17.191,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,300,46.0,45.8,18.1,2,1,3,1;0;0;0,1;0;0;0,0,"ENBFunctionFDD=541367,EUtranCellFDD=5",ENBFunctionFDD=541367,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541367,ECellEquipmentFunction=5",0,2120.0,0,541367,0,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S2100(A4B),R8862,16,BPN0,8392712,4,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441652,541373,541373,1,紫金威鼎华庭室分外引F,紫金威鼎华庭室分外引F,紫金新都宾馆微小站_2.1GF_0,460-11,460-11;460-01,2120.0,1,20M,327,33804,FDD,0,1,0,5,1,8.150.17.196,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,300,40.0,39.7,9.0,2,1,3,1;1;0;0,1;1;0;0,0,"ENBFunctionFDD=541373,EUtranCellFDD=5",ENBFunctionFDD=541373,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541373,ECellEquipmentFunction=5",0,2120.0,0,541373,1,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8402 S2100(A5A),R8402,16,BPN0A,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441651,541274,541274,1,紫金临江车管所路口F,紫金临江车管所路口F,市区理工学校食堂有源室分PB1000-2-4F,460-11,460-11;460-01,2120.0,1,20M,301,33799,FDD,0,1,0,5,1,8.150.5.36,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,4,732,23.0,22.9,-7.8,2,1,3,1;1;0;0,1;1;0;0,3,"ENBFunctionFDD=541274,EUtranCellFDD=10",ENBFunctionFDD=541274,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541274,ECellEquipmentFunction=10",0,2120.0,0,541274,1,"Equipment=1,Rack=81,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=82,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=83,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1;Equipment=1,Rack=84,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A);R8108 F851821(B1A),R8108,"16,16,16,16",BPN0,4104,2,10,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,4,1
SDR,441652,541216,541216,30,龙川细坳支局_LBBU2,龙川细坳支局LBBU2,龙川细坳半径小学_800M_1,460-11,460-11;460-01,874.2,5,10M,224,9992,FDD,0,1,0,5,1,8.150.20.141,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,346,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541216,EUtranCellFDD=23",ENBFunctionFDD=541216,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541216,ECellEquipmentFunction=23",0,874.2,0,541216,1,"Equipment=1,Rack=73,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=5,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,542510,542510,21,和平东水支局F,和平东水支局F,和平东水六联村_800M_0,460-11,460-11;460-01,874.2,5,10M,180,33809,FDD,0,1,0,5,1,8.150.22.17,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,172,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=542510,EUtranCellFDD=13",ENBFunctionFDD=542510,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=542510,ECellEquipmentFunction=13",0,874.2,0,542510,1,"Equipment=1,Rack=63,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=7,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0_b,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,541216,541216,25,龙川细坳支局_LBBU2,龙川细坳支局LBBU2,龙川细坳月光正_800M_1,460-11,460-11;460-01,874.2,5,10M,21,9992,FDD,0,1,0,5,1,8.150.20.141,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,346,49.0,48.9,21.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=541216,EUtranCellFDD=18",ENBFunctionFDD=541216,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541216,ECellEquipmentFunction=18",0,874.2,0,541216,1,"Equipment=1,Rack=68,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0_b,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
